gene_id,ensembl,symbol,pvalue,padj,EBV,NOKS,reg,residuals
ENSG00000155090_KLF10,ENSG00000155090,KLF10,0.32818290798200733,0.7293218166375474,0.12993791068872923,0.20496721439149557,Upregulated,-0.02389174863407458
ENSG00000155093_PTPRN2,ENSG00000155093,PTPRN2,0.2503662241570272,1,0.015291651952590583,0.11274121235018189,Upregulated,-0.069321598702915
ENSG00000155096_AZIN1,ENSG00000155096,AZIN1,0.3408576877891139,0.7399405932552134,-0.5762446378519144,-1.015628943330031,Downregulated,0.18599362944689854
ENSG00000155097_ATP6V1C1,ENSG00000155097,ATP6V1C1,0.9437944758815059,0.9849478541296008,0.49605308485896044,0.4718260763951418,Upregulated,0.14194355174676446
ENSG00000155099_TMEM55A,ENSG00000155099,TMEM55A,0.7628340587866468,0.9372646462215698,-0.9568057444956017,-0.9290878617963437,Downregulated,-0.25951730407166906
ENSG00000155100_OTUD6B,ENSG00000155100,OTUD6B,0.20723449731629365,0.6215260803124802,-0.5658363692628622,-1.2068257317986393,Downregulated,0.33989673412989596
ENSG00000155111_CDK19,ENSG00000155111,CDK19,0.00551651981706405,0.17392261440369203,1.1131052409870779,1.7442528081574915,Upregulated,-0.19597151086462586
ENSG00000155115_GTF3C6,ENSG00000155115,GTF3C6,0.6798499319688761,0.9090191786884778,-1.211048953269916,-1.249911476779404,Downregulated,-0.27297962726840075
ENSG00000155130_MARCKS,ENSG00000155130,MARCKS,0.0014218957452348895,0.10128200860281779,-0.1701890620344084,0.2385699700402143,Mixed,-0.3492378788165932
ENSG00000155158_TTC39B,ENSG00000155158,TTC39B,0.16920795133343935,0.5816149227874846,1.2646953440578583,1.5019879895178598,Upregulated,0.13744042467762962
ENSG00000155189_AGPAT5,ENSG00000155189,AGPAT5,0.03469638670055758,0.33766160000111195,-0.7534933611399571,-1.4045485748137998,Downregulated,0.3006324384781754
ENSG00000155229_MMS19,ENSG00000155229,MMS19,0.7944486009193388,0.9462170593012244,-0.5847435247329003,-0.8256010081687262,Downregulated,0.03487714094380539
ENSG00000155252_PI4K2A,ENSG00000155252,PI4K2A,0.041792462122589975,0.356704311846322,0.6260739071087382,1.0548087431678046,Upregulated,-0.16556913733588943
ENSG00000155254_MARVELD1,ENSG00000155254,MARVELD1,0.09157642908962425,0.46863267531702074,-0.3850902972341782,-1.3054694627831929,Downregulated,0.5946757756592563
ENSG00000155256_ZFYVE27,ENSG00000155256,ZFYVE27,0.10691462046012506,0.49380090883082256,0.2961937217465644,-0.1972456773880991,Mixed,0.4442283010600739
ENSG00000155265_GOLGA7B,ENSG00000155265,GOLGA7B,0.3125114674669399,0.7215483639781223,0.9346652617101234,2.0341994275942263,Upregulated,-0.5920189246874743
ENSG00000155269_GPR78,ENSG00000155269,GPR78,0.04974834675825408,0.3832504064881718,0.3827313739495623,3.1943198977708946,Upregulated,-2.014633214826049
ENSG00000155275_AC105345.1,ENSG00000155275,AC105345,0.02921132593428728,0.31362958380020217,0.18210928023855288,-0.3807300558263625,Mixed,0.4678504655085786
ENSG00000155282_RP11-195B21.3,ENSG00000155282,RP11,0.29231879529565136,0.7036149051399901,0.5832423442745079,0.6861280453417463,Upregulated,0.06829733816663623
ENSG00000155287_SLC25A28,ENSG00000155287,SLC25A28,0.06511843470718968,0.4234786772871386,-0.40382769120365997,-0.972930694996916,Downregulated,0.3263651730570947
ENSG00000155304_HSPA13,ENSG00000155304,HSPA13,0.4218652701417085,0.794937748896168,-0.16876418180456765,-0.20890617502154363,Downregulated,-0.011978298611497025
ENSG00000155307_SAMSN1,ENSG00000155307,SAMSN1,0.37876181598802106,0.7661677562460472,-1.3429763502103393,-0.7638384557020784,Downregulated,-0.7697090119819158
ENSG00000155313_USP25,ENSG00000155313,USP25,0.07212958667532271,0.434912142664762,-0.5607901478025948,-0.32984224138929097,Downregulated,-0.3132407054499748
ENSG00000155324_GRAMD3,ENSG00000155324,GRAMD3,0.16266256284568806,0.5710821272559009,1.3427848064707824,1.361920070344251,Upregulated,0.32065206652055445
ENSG00000155329_ZCCHC10,ENSG00000155329,ZCCHC10,0.28252465203889765,0.6951405151062242,-0.0033328623814701435,-0.0020956082353972266,Downregulated,-0.0017600903560403389
ENSG00000155330_C16orf87,ENSG00000155330,C16orf87,0.08203292365178336,0.45127646494156604,-0.3007522400602283,-0.8900235797867346,Downregulated,0.3672181203426226
ENSG00000155363_MOV10,ENSG00000155363,MOV10,0.4658754424069008,0.8187377044295013,0.6124295135281301,0.23501557903775147,Upregulated,0.43604829779927545
ENSG00000155366_RHOC,ENSG00000155366,RHOC,0.47701308393959496,0.8223066952519474,-0.1364827931942844,-0.21105932820710901,Downregulated,0.021919050004822523
ENSG00000155367_PPM1J,ENSG00000155367,PPM1J,0.02480593279455212,0.29816449609031576,0.10852445677816905,-1.3025189829911425,Mixed,1.0860761691818182
ENSG00000155368_DBI,ENSG00000155368,DBI,0.3435899910779441,0.742540597597239,0.3100416757157682,0.38750023977424325,Upregulated,0.019219409096478506
ENSG00000155380_SLC16A1,ENSG00000155380,SLC16A1,0.006268102108624728,0.18263900234648084,0.7665788252960067,-0.21206714130913948,Mixed,0.9257370409062169
ENSG00000155393_HEATR3,ENSG00000155393,HEATR3,0.09678691156590746,0.47498534067620163,-0.44960118969021484,-1.02294593166608,Downregulated,0.3181285403595797
ENSG00000155438_MKI67IP,ENSG00000155438,MKI67IP,0.03409371186671343,0.33489251034239814,-1.4395939187230329,-2.1377435575713295,Downregulated,0.1648010288152733
ENSG00000155463_OXA1L,ENSG00000155463,OXA1L,0.5902460406501581,0.872752630542402,-0.06042882111089073,-0.35669456891123297,Downregulated,0.20727352426569748
ENSG00000155465_SLC7A7,ENSG00000155465,SLC7A7,0.7625819899057789,1,-0.0662336984000867,-0.008578984888783147,Downregulated,-0.059795096369537996
ENSG00000155495_MAGEC1,ENSG00000155495,MAGEC1,0.31259847407060337,1,0.16533773194666057,-0.09690803056113051,Mixed,0.23806804333387088
ENSG00000155506_LARP1,ENSG00000155506,LARP1,0.8083794592594199,0.9492525719946612,0.1929575303338698,0.06317841299630043,Upregulated,0.1455415873664586
ENSG00000155508_CNOT8,ENSG00000155508,CNOT8,0.0667155018169646,0.4278971139436441,0.09281898419573757,0.20165327613830328,Upregulated,-0.05852353593254282
ENSG00000155530_LRGUK,ENSG00000155530,LRGUK,0.784973890903265,1,0.2198996431078169,0.16772744573806653,Upregulated,0.09401875082184853
ENSG00000155542_C5orf35,ENSG00000155542,C5orf35,0.9737065106064666,0.9923857091724267,-0.9266833223570792,-0.8636785287872198,Downregulated,-0.27848514958008214
ENSG00000155545_MIER3,ENSG00000155545,MIER3,0.06248177176664117,0.41844829589228677,0.2624001000748827,0.7627417179405802,Upregulated,-0.31004412701979883
ENSG00000155561_NUP205,ENSG00000155561,NUP205,0.654104888470819,0.9001463758166086,-0.44271562393825026,-0.5041181004562041,Downregulated,-0.06437064870959491
ENSG00000155592_ZKSCAN2,ENSG00000155592,ZKSCAN2,0.12000939937453856,0.5112845642155721,-0.05146170703299009,-0.4425182357009507,Downregulated,0.2806520392756483
ENSG00000155621_C9orf85,ENSG00000155621,C9orf85,0.022655071824377034,0.29089737248345743,0.25135323452429337,1.2124249107969192,Upregulated,-0.6585821009198194
ENSG00000155629_PIK3AP1,ENSG00000155629,PIK3AP1,0.1064094882523354,0.4927289793267965,0.8003838364758102,2.298447910482888,Upregulated,-0.9246211117080547
ENSG00000155636_RBM45,ENSG00000155636,RBM45,0.31358760459808166,0.7218000403212405,-0.6386944000210848,-1.0631189148756908,Downregulated,0.15918549984714458
ENSG00000155640_C10orf12,ENSG00000155640,C10orf12,0.016921444343210773,0.26195059429342954,0.1616227836841035,0.5387159627540247,Upregulated,-0.242688185112701
ENSG00000155657_TTN,ENSG00000155657,TTN,0.7890190139702935,1,0.025763096065081485,0.019763254821429967,Upregulated,0.010930603145099284
ENSG00000155660_PDIA4,ENSG00000155660,PDIA4,0.3591015062224619,0.7545092923116604,-0.7634667791833838,-1.4597957224952347,Downregulated,0.3321224804891893
ENSG00000155666_JMJD5,ENSG00000155666,JMJD5,0.6545748934180107,0.9001463758166086,-0.28702988690277254,-0.5229528384457314,Downregulated,0.10545072136829323
ENSG00000155714_PDZD9,ENSG00000155714,PDZD9,0.8890757389713452,1,-0.012278329778436703,0.02241746610759725,Mixed,-0.02910283112344434
ENSG00000155719_OTOA,ENSG00000155719,OTOA,0.5276314478669443,1,-0.06999734445171184,0.006936047210376403,Mixed,-0.07520290760768629
ENSG00000155729_KCTD18,ENSG00000155729,KCTD18,0.4577429941955917,0.8142810171354337,0.20218398321288014,0.2320090301762956,Upregulated,0.028059208293196736
ENSG00000155744_FAM126B,ENSG00000155744,FAM126B,0.040362461757859194,0.35528422744973787,0.7257889752252554,1.0890115319645173,Upregulated,-0.09152355672305965
ENSG00000155749_ALS2CR12,ENSG00000155749,ALS2CR12,0.21503883908466492,1,0.5606126393054074,0.04007743937533512,Upregulated,0.5305341759573007
ENSG00000155755_ALS2CR4,ENSG00000155755,ALS2CR4,0.20803424026081108,0.6222800196482513,-1.2028823083953888,-1.6295121508776784,Downregulated,0.02008059216439554
ENSG00000155760_FZD7,ENSG00000155760,FZD7,0.060800274872456594,0.418125576889519,1.30342005392101,1.8692597821185313,Upregulated,-0.0994755082925878
ENSG00000155761_SPAG17,ENSG00000155761,SPAG17,0.2805110780575138,1,0.08619565184880947,0.6225022172945913,Upregulated,-0.3809976224434043
ENSG00000155792_DEPTOR,ENSG00000155792,DEPTOR,0.358965349259459,1,0.07286287335955569,0.10253816171243771,Upregulated,-0.0040928999363774535
ENSG00000155816_FMN2,ENSG00000155816,FMN2,0.5075638770361857,1,-0.4197754182855069,-0.35601698546664373,Downregulated,-0.15258160511858646
ENSG00000155827_RNF20,ENSG00000155827,RNF20,0.9161599801086006,0.9784029428363625,-0.5411939606995714,-0.6250407772608931,Downregulated,-0.07209547529373607
ENSG00000155846_PPARGC1B,ENSG00000155846,PPARGC1B,0.03743662315738157,0.3464464642666989,-0.06736834807286253,-0.4306343543298625,Downregulated,0.25582644293761103
ENSG00000155849_ELMO1,ENSG00000155849,ELMO1,0.516995892446539,0.8384657670828275,-0.07748937130908076,-0.29564877008851326,Downregulated,0.14439757640078174
ENSG00000155850_SLC26A2,ENSG00000155850,SLC26A2,0.18785642267421507,0.6021320302513791,-0.8411273161203328,-0.3248941076038201,Downregulated,-0.5972914907808647
ENSG00000155858_LSM11,ENSG00000155858,LSM11,0.4260811110829618,0.7983175015129003,-0.5279903152832333,-0.541063387386049,Downregulated,-0.12191758408700169
ENSG00000155868_MED7,ENSG00000155868,MED7,0.3019988991615962,0.7116069063738183,-0.30086122946354904,-0.3663431433670696,Downregulated,-0.025917545876367347
ENSG00000155876_RRAGA,ENSG00000155876,RRAGA,0.25541987888183393,0.6717768931682753,-0.18046347903975787,-0.6051977972945448,Downregulated,0.27374267903834054
ENSG00000155893_ACPL2,ENSG00000155893,ACPL2,0.3128893126623553,0.7215483639781223,0.04355106377374325,-0.2954260489632699,Mixed,0.26527085736131406
